method,n,seed,mae,rmse,r2,mape,bep_q_err,bep_h_err,bep_eff_err
BO-UCB,12,13,0.005346402507516573,0.010936430412354923,0.9681744989919615,0.972468581595042,0.02739999999999998,0.0,0.0005992036136169832
BO-UCB,12,14,0.01651780356245603,0.027674689749468143,0.7962068495765583,3.057793970547619,0.0,0.0,6.950958170159893e-07
BO-UCB,12,15,0.006492360685272919,0.010023797905569157,0.9732644781513042,1.1502812250541994,0.02739999999999998,0.0,0.0005991304533422559
BO-UCB,12,16,0.015110554859600257,0.020754619767752863,0.885381789394671,2.6049934480474364,0.0,0.0,2.0814902546018033e-06
BO-UCB,12,17,0.005854139368226318,0.008331440809877503,0.9815301108967566,1.0321598890249772,0.02739999999999998,0.0,0.0005984023986650433
BO-UCB,12,18,0.0143313720666586,0.02014900156713092,0.8919732967212279,2.5425527394295693,0.0,0.0,3.6927374735817864e-07
BO-UCB,12,19,0.007790658276712865,0.011861154060839554,0.9625649898622959,1.3894336136512122,0.02739999999999998,0.0,0.0005996149165302667
BO-UCB,14,0,0.007664181078795453,0.015878417534839057,0.9329129806039336,1.426355031500994,0.0,0.0,3.5346425703020046e-06
BO-UCB,14,1,0.004840628773830793,0.006873608925113081,0.9874283089437623,0.8398121324752909,0.0,0.0,2.6114422684297978e-06
BO-UCB,14,2,0.006812427527779571,0.009692811335740053,0.9750009456650077,1.195655797714673,0.0,0.0,2.305644159372733e-06
BO-UCB,14,3,0.008893048908380611,0.01475177504509644,0.9420954589888085,1.6129345534992408,0.0,0.0,1.5268531757817172e-06
BO-UCB,14,4,0.006629495059865139,0.011124496965921866,0.9670705236016358,1.1868838183682693,0.0,0.0,1.645643071479519e-06
BO-UCB,14,5,0.00958554207422091,0.019348724992479884,0.9003840765571038,1.7840202796608997,0.0,0.0,2.105476025970887e-06
BO-UCB,14,6,0.008407903929391551,0.013442100858187223,0.9519206751303837,1.5078703825678068,0.0,0.0,2.083425111654158e-06
BO-UCB,14,7,0.017094745510896722,0.03242017495157355,0.7203242768935758,3.2388061445824277,0.0,0.0,6.471110941541625e-07
BO-UCB,14,8,0.005648101350474941,0.008638296344136409,0.9801445260112245,0.9870787063521103,0.0,0.0,2.3224168607116624e-06
BO-UCB,14,9,0.006193123156956367,0.009482948141466954,0.9760717568869814,1.0930245213476373,0.0,0.0,2.138119531536198e-06
BO-UCB,14,10,0.007021388653130021,0.014388403817145262,0.9449129777138232,1.296812081174548,0.0,0.0,1.8689593620502265e-06
BO-UCB,14,11,0.008438676409713982,0.013383533985092805,0.9523387230893757,1.5069863357523297,0.0,0.0,2.1277205806136124e-06
BO-UCB,14,12,0.009256374099275584,0.017052097754247316,0.9226287365769847,1.7049366440598557,0.0,0.0,1.8298939434835404e-06
BO-UCB,14,13,0.012688617160649196,0.02301742884799274,0.8590264358117886,2.3599842082953497,0.0,0.0,1.1192529038028809e-06
BO-UCB,14,14,0.006071520296853462,0.01104361645859673,0.9675476095911903,1.1147432794405918,0.0,0.0,1.8537467516566153e-06
BO-UCB,14,15,0.011809429154466465,0.021181775266844127,0.8806152722694678,2.1267392095356996,0.0,0.0,2.538721342593142e-06
BO-UCB,14,16,0.00994143041781466,0.01780558370496308,0.9156400153506445,1.8378492103842383,0.0,0.0,1.3706975710015001e-06
BO-UCB,14,17,0.005659496458684378,0.00880191571236516,0.9793852310217462,0.97869553796994,0.0,0.0,2.5861102586066664e-06
BO-UCB,14,18,0.009343356715507008,0.01684929601358924,0.9244581560310583,1.7123365525822047,0.0,0.0,1.8052809970248163e-06
BO-UCB,14,19,0.0055745195003500305,0.007854098313938738,0.9835859131175481,0.9735842777449915,0.0,0.0,2.8182813713861776e-06
BO-UCB,16,0,0.009629358451922896,0.015013541806252457,0.9400222214161507,1.7172580862907219,0.0,0.0,1.9055729481021189e-06
BO-UCB,16,1,0.0030372957638210136,0.004305137908371664,0.9950682824317156,0.5248185823860246,0.0,0.0,3.562632474030103e-06
BO-UCB,16,2,0.013868011595013099,0.02608908169885501,0.8188903268023789,2.561181998490751,0.0,0.0,1.2763245063052153e-06
BO-UCB,16,3,0.011458535766209761,0.022969039165007046,0.859618551943442,2.1725470404909704,0.0,0.0,8.967686829786103e-07
BO-UCB,16,4,0.009084347509606207,0.014512520556519934,0.9439584992081279,1.6209727136949712,0.0,0.0,2.844505031629474e-06
BO-UCB,16,5,0.007616621678066756,0.011599856075520157,0.9641961884235463,1.3375164393253167,0.0,0.0,1.0127324604480847e-06
BO-UCB,16,6,0.003369095495379217,0.005339813885891303,0.9924128913718573,0.5842845600096973,0.0,0.0,3.513373412089571e-06
BO-UCB,16,7,0.012278242440966465,0.02111822810746253,0.8813305267801541,2.287200805479488,0.0,0.0,1.0901870118873447e-06
BO-UCB,16,8,0.009034259917092871,0.018522636286035263,0.9087086437341754,1.7127097619573566,0.0,0.0,1.6354617353719902e-06
BO-UCB,16,9,0.0067808032604659806,0.010499348603230763,0.9706675207252381,1.1987635237522711,0.0,0.0,2.266831466757324e-06
BO-UCB,16,10,0.008853414956763086,0.014355449211109369,0.9451650268242943,1.612751761309976,0.0,0.0,2.2483764042791066e-06
BO-UCB,16,11,0.008810362686051142,0.01868689635381567,0.9070823077387494,1.666432901300143,0.0,0.0,2.3981519263749362e-06
BO-UCB,16,12,0.006978768385437434,0.010200803499057986,0.9723119210412614,1.2238767080888597,0.0,0.0,2.198150375831709e-06
BO-UCB,16,13,0.015440754430785531,0.028708019396578584,0.7807040943228829,2.920443931336989,0.0,0.0,5.875165056679066e-07
BO-UCB,16,14,0.004856971265401831,0.0075728262796732,0.9847405089145778,0.8390566122593084,0.0,0.0,1.6175243795490957e-06
BO-UCB,16,15,0.009591313148283364,0.017596721317756827,0.9176075203223195,1.7859926905045744,0.0,0.0,1.2981209915885472e-06
BO-UCB,16,16,0.004659296846172749,0.0075649907042971195,0.98477207045593,0.847862058531749,0.0,0.0,1.2051004112390018e-06
BO-UCB,16,17,0.010749160062069175,0.01995946099635598,0.893996140109933,1.9982740157035508,0.0,0.0,1.5864106783780585e-06
BO-UCB,16,18,0.00923252188065355,0.014405228867662295,0.9447840705959886,1.639899591785035,0.0,0.0,2.494260504581902e-06
BO-UCB,16,19,0.008417856833842286,0.015865849173919668,0.9330191423381379,1.546396559559144,0.0,0.0,1.92992288661209e-06
BO-UCB,20,0,0.011243071630419568,0.01917792588544437,0.9021350151474306,2.066568651848957,0.0,0.0,1.0126528172671456e-06
BO-UCB,20,1,0.007028137156135061,0.010392245372875286,0.9712629061626956,1.2062421456776722,0.0,0.0,2.663078424558485e-06
BO-UCB,20,2,0.0064350689753925674,0.010761922607052329,0.9691820468605742,1.1132742528766528,0.0,0.0,2.9577665708879763e-06
BO-UCB,20,3,0.00388846607785456,0.0067448444676728985,0.9878949122937041,0.6645031919443806,0.0,0.0,2.9972032203895438e-06
BO-UCB,20,4,0.011313343552541186,0.01976418149252379,0.8960602356188956,2.0356719300576294,0.0,0.0,2.4495578799799134e-06
BO-UCB,20,5,0.009999289964543866,0.01873860278711333,0.9065673919083976,1.8219605610739886,0.0,0.0,2.635162831055027e-06
BO-UCB,20,6,0.008271665615016357,0.016709414454678627,0.9257072346926606,1.5031789076734339,0.0,0.0,2.0205905677528335e-06
BO-UCB,20,7,0.009480033898382851,0.018032693045271678,0.9134742760577259,1.7506125086110103,0.0,0.0,1.2400935365253218e-06
BO-UCB,20,8,0.005009147809306802,0.009401904464446189,0.9764790028595031,0.9113193976622083,0.0,0.0,2.9445905874725398e-06
BO-UCB,20,9,0.004416998377151247,0.007746275594985886,0.9840334917532709,0.8034542933694457,0.0,0.0,2.198426728328151e-06
BO-UCB,20,10,0.006386161253392821,0.011228601154878478,0.9664513249657591,1.1533331296833609,0.0,0.0,1.5099778899463345e-06
BO-UCB,20,11,0.005934717710505241,0.009933463752389923,0.9737441861836046,1.0526782861097375,0.0,0.0,1.6416439282407325e-06
BO-UCB,20,12,0.009140647593831298,0.014852194056288093,0.9413044344717658,1.6365649583232382,0.0,0.0,2.036356786749849e-06
BO-UCB,20,13,0.004786365477678817,0.009107397256185337,0.977929477115943,0.8868183011007188,0.0,0.0,2.95956230611516e-06
BO-UCB,20,14,0.010328990992766154,0.018709670688045344,0.9068556860415874,1.8959230874823936,0.0,0.0,1.1259353618342516e-06
BO-UCB,20,15,0.007275513651391426,0.011156002922738203,0.9668837387441973,1.2827112600683392,0.0,0.0,1.8222505081544327e-06
BO-UCB,20,16,0.0029340922156039484,0.004908658777141565,0.9935886461295085,0.5080923482945789,0.0,0.0,3.161728965417332e-06
BO-UCB,20,17,0.009612505409863843,0.016769441920493126,0.9251724922141161,1.7532832413383221,0.0,0.0,1.456263614696418e-06
BO-UCB,20,18,0.014776785197143328,0.026956710808802894,0.8066439076934988,2.752658313081245,0.0,0.0,1.13272724733271e-06
BO-UCB,20,19,0.006215852037857955,0.009511392405159445,0.9759279952605052,1.1096986567706302,0.0,0.0,3.081980131436346e-06
BO-UCB,25,0,0.007737022247468269,0.013224950765872987,0.9534615205842045,1.4047151542838172,0.0,0.0,1.5643301860546188e-06
BO-UCB,25,1,0.0041769347200380155,0.006384607995117402,0.9891534271824786,0.734805677624291,0.0,0.0,1.5621635981455384e-06
BO-UCB,25,2,0.00607773879358398,0.009165141715154519,0.9776487183823481,1.079013422686869,0.0,0.0,1.3119331725430783e-06
BO-UCB,25,3,0.008655369639819114,0.013415439806039485,0.9521112069818445,1.529042764487857,0.0,0.0,2.062029791805031e-06
BO-UCB,25,4,0.01048564223123751,0.019816809085595147,0.8955059619747749,1.9711554617079112,0.0,0.0,7.292986017315428e-07
BO-UCB,25,5,0.008712045647877094,0.01607760555281494,0.9312192669142549,1.6070873390602123,0.0,0.0,1.061126564394499e-06
BO-UCB,25,6,0.007455194631881018,0.01237977188038932,0.9592198005465161,1.3477724821151975,0.0,0.0,1.6502842703491893e-06
BO-UCB,25,7,0.006722300198475733,0.013009825204727234,0.9549632560501597,1.223539695888371,0.0,0.0,2.313750595783759e-06
BO-UCB,25,8,0.00875603045489213,0.01425633782414695,0.9459195847737469,1.5952990224073704,0.0,0.0,1.086234748925996e-06
BO-UCB,25,9,0.004139368878666466,0.006714130207707465,0.9880049080912818,0.7303120922525386,0.0,0.0,2.3909357600437886e-06
BO-UCB,25,10,0.006007474108650983,0.009150870828677144,0.977718269793354,1.0636539357921269,0.0,0.0,1.3451341381864879e-06
BO-UCB,25,11,0.0038807412900800364,0.006498968687272362,0.9887613809512803,0.6985858714516461,0.0,0.0,1.562368794449931e-06
BO-UCB,25,12,0.008344532377385395,0.015707761478138793,0.93434729005475,1.5668379968420878,0.0,0.0,8.848247158299571e-07
BO-UCB,25,13,0.007803393285367168,0.013383131416753681,0.9523415902891068,1.416976368494243,0.0,0.0,1.0579452448533644e-06
BO-UCB,25,14,0.0060952260166220115,0.009673349422045402,0.9751012346269885,1.0788573909972974,0.0,0.0,1.4568522536118067e-06
BO-UCB,25,15,0.00411048160367731,0.007475741025033315,0.9851292607839324,0.6842668063950499,0.0,0.0,4.100319476618708e-06
BO-UCB,25,16,0.005709361327214816,0.012680478045809181,0.9572146278063559,1.0772629777075227,0.0,0.0,9.320062543949348e-07
BO-UCB,25,17,0.0049199906830950865,0.007690681100647761,0.9842618504373218,0.8771876716446494,0.0,0.0,1.5328087624721931e-06
BO-UCB,25,18,0.0143416835984098,0.027359999126919592,0.8008151881447388,2.7310647645240396,0.0,0.0,6.957713014621447e-07
BO-UCB,25,19,0.004567363970776302,0.008361819372811692,0.9813951734621084,0.832638571232836,0.0,0.0,1.3510617894452182e-06
BO-UCB,30,0,0.0075261396504001064,0.01220894698093063,0.9603374642223548,1.3486744037025762,0.0,0.0,1.7915208894159207e-06
BO-UCB,30,1,0.003327218275303553,0.005957531652270951,0.9905559826078685,0.6022444005357857,0.0,0.0,1.938956082137011e-06
BO-UCB,30,2,0.008976875502691205,0.01576042264210858,0.9339063432519298,1.660736878250272,0.0,0.0,1.0535977698067356e-06
BO-UCB,30,3,0.0055799303942585055,0.008975498813734457,0.978564123360796,1.0032620628677706,0.0,0.0,1.9615278662454827e-06
BO-UCB,30,4,0.0073766650753154745,0.012842293470063595,0.9561156933004483,1.3446392520284685,0.0,0.0,1.5630370890917789e-06
BO-UCB,30,5,0.005884715443190539,0.010905662499512454,0.9683533190980439,1.0815564791048988,0.0,0.0,1.658880012245234e-06
BO-UCB,30,6,0.009110742898443573,0.014554653202976886,0.9436326282877278,1.6354729823347494,0.0,0.0,1.6679814199838106e-06
BO-UCB,30,7,0.007405058063131548,0.012282084585832834,0.9598608446491113,1.3321178887947946,0.0,0.0,1.8650001373243796e-06
BO-UCB,30,8,0.008413250895708926,0.01514499302678517,0.9389673514607554,1.5399809236906654,0.0,0.0,1.2838998104669486e-06
BO-UCB,30,9,0.004325418253566617,0.009015575020619244,0.9783722707307718,0.8087877003838326,0.0,0.0,1.556920931067296e-06
BO-UCB,30,10,0.004475955042232056,0.007551253409870298,0.9848273251482043,0.7937754484776932,0.0,0.0,1.931039627867115e-06
BO-UCB,30,11,0.008514742318254324,0.018057058308299352,0.9132402958860348,1.6146258141172258,0.0,0.0,1.3482419749522023e-06
BO-UCB,30,12,0.004489190317104506,0.007429974662879664,0.9853107802842945,0.8127883757684907,0.0,0.0,1.4246865789324659e-06
BO-UCB,30,13,0.009563923251200911,0.017977291280265095,0.9140051245577269,1.7752195087714036,0.0,0.0,1.2000704676662366e-06
BO-UCB,30,14,0.006041050617656658,0.01306556834299117,0.9545764917782874,1.1372934278588325,0.0,0.0,1.643308523813225e-06
BO-UCB,30,15,0.006245992488516754,0.012804335000772537,0.9563747310346181,1.1756259253531223,0.0,0.0,1.201904322178926e-06
BO-UCB,30,16,0.003377505361914992,0.007373747517527711,0.9855322636030615,0.6261615738176367,0.0,0.0,1.8884502966942662e-06
BO-UCB,30,17,0.009575244188245893,0.018013504130697813,0.9136583252538066,1.8008512188224006,0.0,0.0,8.815324900046662e-07
BO-UCB,30,18,0.006767468195630103,0.012577100250021078,0.9579094009735515,1.2402791414092962,0.0,0.0,1.7570740649119898e-06
BO-UCB,30,19,0.0029040786491119183,0.00524378912108794,0.9926833126458472,0.5291004602883063,0.0,0.0,2.0338529960195473e-06
ALM,6,0,0.004773366928501477,0.00831795658680615,0.9815898485983693,0.8387185270237426,0.02739999999999998,0.0,0.0035430991940426093
ALM,6,1,0.010795215392781981,0.013946812775092165,0.9482424151079101,1.7827785426139102,0.02529999999999999,4.0,0.013326596499642962
ALM,6,2,0.009957665648123358,0.0137688963358976,0.949554512686359,1.5637312145850075,0.037699999999999956,5.0,0.009635998855524686
ALM,6,3,0.0038151857035410436,0.005672637884779803,0.991437626200165,0.6402664222437525,0.02739999999999998,0.0,0.01146993868081636
ALM,6,4,0.008003016015733978,0.012266104659246872,0.959965224892163,1.3897869281259734,0.02739999999999998,0.0,0.018488949987408687
ALM,6,5,0.007392885951891082,0.009150781033244836,0.9777187070823984,1.2230823647616371,0.02739999999999998,1.0,0.0185095504803634
ALM,6,6,0.0057805371053002525,0.0077789728134665306,0.9838984172346926,0.9908615579188691,0.02739999999999998,1.0,0.009746691335234314
ALM,6,7,0.004493337863423477,0.006604460751416399,0.9883935664683029,0.7355782801738434,0.02739999999999998,0.0,0.01753847138500464
ALM,6,8,0.005149076085104499,0.007077700928246043,0.9866706652130239,0.8805227914982218,0.02739999999999998,1.0,0.00206571986671078
ALM,6,9,0.009384798246094216,0.013334211168412912,0.9526893713866131,1.6339631819944715,0.026800000000000046,1.0,0.009911744894407493
ALM,6,10,0.012495388129162954,0.016118740985915675,0.9308668581271566,2.12340306614639,0.02739999999999998,0.0,0.003992436784247211
ALM,6,11,0.009147794833276926,0.01247757153585142,0.9585729319045257,1.4466179390237477,0.02739999999999998,0.0,0.017771635543479825
ALM,6,12,0.004874073519024192,0.0064942682873229155,0.9887776318069655,0.7760897699472794,0.007600000000000051,1.0,0.011715196577906761
ALM,6,13,0.005614855501364782,0.007207183569051037,0.9861784983806411,0.9428294461677382,0.02739999999999998,0.0,0.003646782672670157
ALM,6,14,0.005171910245168314,0.0072110037696035524,0.9861638421973212,0.8461884436946772,0.007600000000000051,1.0,0.016307051300352482
ALM,6,15,0.008731181827495431,0.012423214263086972,0.9589330913199804,1.4965214810376597,0.02739999999999998,1.0,0.012310845380301583
ALM,6,16,0.012536740658011698,0.016713153560586464,0.9256739816305468,2.178725221848344,0.02739999999999998,0.0,0.010816119020987336
ALM,6,17,0.008109471661174004,0.009970588875164565,0.9735475635670248,1.3406493062061042,0.02739999999999998,1.0,0.011079665388533999
ALM,6,18,0.006200978950996502,0.0086582119621079,0.9800528667636126,1.0691515785706178,0.02739999999999998,1.0,0.0006218866864700079
ALM,6,19,0.007832587580843296,0.009565667089603309,0.9756524881559315,1.2681845993158622,0.0049000000000000155,2.0,0.003355244976423144
ALM,8,0,0.003209808999366349,0.004586690629253473,0.994402128079621,0.5156556228604183,0.007600000000000051,1.0,0.010747729738609935
ALM,8,1,0.004978320492780982,0.0071050723039430535,0.9865673696074213,0.7918178167221991,0.02739999999999998,1.0,0.018509482757082973
ALM,8,2,0.003171146728488886,0.0053933038513975596,0.9922601269317829,0.5079218829260028,0.02739999999999998,1.0,0.008919478737816955
ALM,8,3,0.0037930164793742263,0.005829531234289141,0.9909574414704142,0.6064733883950365,0.007600000000000051,1.0,0.01020770055399245
ALM,8,4,0.005935073401329907,0.00901218743530174,0.9783885208342242,0.9304510986854515,0.02739999999999998,1.0,0.018509307622404547
ALM,8,5,0.004147641107686268,0.0060248908075237985,0.9903412167106329,0.678459777843295,0.007600000000000051,1.0,0.016439001834481548
ALM,8,6,0.005071651848222787,0.006667821808887173,0.9881698014994732,0.8129316239025873,0.026800000000000046,1.0,0.012547310863861405
ALM,8,7,0.005036735092997575,0.006879751794715363,0.9874058285356349,0.8396080698909174,0.026800000000000046,1.0,0.0009917160634349553
ALM,8,8,0.003618177155792097,0.0055705149002025734,0.9917431434053036,0.5758611594325521,0.007600000000000051,1.0,0.016432510662521715
ALM,8,9,0.004837547480855495,0.007247876071708381,0.9860219825213988,0.8108870431173621,0.007600000000000051,1.0,0.013804888288704409
ALM,8,10,0.0036866411536484248,0.005479865329008817,0.9920096862553759,0.6025931065840977,0.007600000000000051,1.0,0.01694094706315541
ALM,8,11,0.0037015939077781144,0.00552234686187824,0.9918853195134782,0.6056238208090563,0.026800000000000046,1.0,0.01594082945836539
ALM,8,12,0.004783508271247992,0.007214265512285487,0.9861513223887921,0.7592212501986763,0.007600000000000051,1.0,0.010227408432901486
ALM,8,13,0.0032969193893146453,0.004759983682923983,0.9939711429103044,0.545313289438819,0.02739999999999998,1.0,0.00885209116300012
ALM,8,14,0.005245541219070613,0.006694635840019249,0.988074462077972,0.8807973276743316,0.0,0.0,0.016295047910436566
ALM,8,15,0.003479744131977741,0.0052385589023976565,0.9926979008718978,0.5593255334521978,0.007600000000000051,1.0,0.013373429212769405
ALM,8,16,0.0036096002000400454,0.005080597821163046,0.9931316297786518,0.5842894948374481,0.026800000000000046,1.0,0.014026570305718189
ALM,8,17,0.004262453579127125,0.006186696884540034,0.9898154524969051,0.6864058795416086,0.007600000000000051,1.0,0.017272246640333777
ALM,8,18,0.0032014072768185584,0.00453453253095426,0.9945287179313468,0.5230072250587912,0.02739999999999998,1.0,1.7813325560278592e-05
ALM,8,19,0.011762275814043543,0.016804844502622755,0.9248562165390243,2.059153702345531,0.026800000000000046,1.0,0.003725171336599331
ALM,10,0,0.002748963494493111,0.004373619104154769,0.9949101383565898,0.43703942479771923,0.007600000000000051,1.0,0.012787425321706403
ALM,10,1,0.0024771710564743107,0.0036374700404259125,0.9964793495229312,0.39619350593101016,0.007600000000000051,1.0,0.001888441881802816
ALM,10,2,0.0037149723856139843,0.005665308945552752,0.9914597367528146,0.5958782174423307,0.026800000000000046,1.0,0.01543459520129642
ALM,10,3,0.0033939394988804416,0.005647511037331378,0.9915133119651133,0.5367126154167048,0.007600000000000051,1.0,0.015609728276358426
ALM,10,4,0.0027030771444502538,0.0043187445116803,0.9950370592891988,0.4330794542308369,0.02739999999999998,1.0,0.0023141612119591537
ALM,10,5,0.004070758111258595,0.005910731829371865,0.9907037761474118,0.6826865146585049,0.007600000000000051,1.0,0.012277349302953655
ALM,10,6,0.0027406682518052797,0.004387066905990156,0.9948787900939057,0.4400434914246482,0.007600000000000051,1.0,0.015416543650403125
ALM,10,7,0.002805798617992023,0.004914941031711949,0.9935722247266977,0.44070676387533053,0.02739999999999998,1.0,0.008446192412842501
ALM,10,8,0.003503140402000932,0.005090004583638914,0.9931061725621309,0.5859945090390271,0.007600000000000051,1.0,0.012728606130313125
ALM,10,9,0.0038524013479307303,0.005496193779539717,0.9919619975565118,0.6416922291945053,0.007600000000000051,1.0,0.012254741714129658
ALM,10,10,0.002977610958303038,0.005158641754197998,0.992918996657724,0.46198008990444783,0.02739999999999998,1.0,0.009574410460462368
ALM,10,11,0.0032142523023956154,0.004076421764168968,0.9955783711562101,0.5338808735850326,0.0,0.0,0.004198740927079059
ALM,10,12,0.0025417761999791,0.004188076339818137,0.9953328340850964,0.39323413661478307,0.007600000000000051,1.0,0.012432009476199934
ALM,10,13,0.0029951251228616475,0.0045265620852576955,0.9945479350085078,0.47927682366483687,0.007600000000000051,1.0,0.014304396573431855
ALM,10,14,0.0029891287605663714,0.004219136885678421,0.9952633500217797,0.505925193755383,0.018299999999999983,0.0,0.00880046560913228
ALM,10,15,0.0034543248280343103,0.0053535638223024574,0.9923737676954516,0.5665356789344724,0.026800000000000046,1.0,0.013418375171427077
ALM,10,16,0.0025129240335257214,0.003452434924466507,0.9968284244305774,0.41015981469927804,0.018299999999999983,0.0,0.004685605190801745
ALM,10,17,0.00262923197026013,0.00444907510114613,0.9947329973737544,0.40926952503246755,0.007600000000000051,1.0,0.014086544824248537
ALM,10,18,0.0023371361173011277,0.004164476807439702,0.9953852842317277,0.3609752697343092,0.007600000000000051,1.0,0.014383321154392004
ALM,10,19,0.0032054605606103323,0.004660625388126756,0.9942202047392716,0.5108277957173297,0.007600000000000051,1.0,0.013085923240808817
ALM,12,0,0.002572420589190063,0.003988451535487171,0.9957671517428093,0.41501667185747704,0.007600000000000051,1.0,0.014901833995764946
ALM,12,1,0.0020604421661383227,0.003520232558698088,0.9967026369102813,0.32754426203401893,0.007600000000000051,1.0,0.012545703551993359
ALM,12,2,0.0033952549455018,0.004661435039914554,0.9942181964130699,0.5352232268249455,0.018299999999999983,0.0,0.0046857889495190985
ALM,12,3,0.003233998450615184,0.004237221162107623,0.9952226580662478,0.5357006324601701,0.018299999999999983,0.0,0.004686289558693213
ALM,12,4,0.0019559479712576663,0.0034008867469203542,0.9969224267335642,0.3060915264774278,0.02739999999999998,1.0,6.91944640536235e-05
ALM,12,5,0.0018392193695944737,0.003268768992158873,0.9971568974788578,0.2884157761321132,0.007600000000000051,1.0,0.012224839917897246
ALM,12,6,0.001940329952856346,0.0033170270847565795,0.9970723301734377,0.2994996973065372,0.02739999999999998,0.0,0.006802439255196746
ALM,12,7,0.002235252401998154,0.0034493709376190985,0.9968340513888823,0.3540843369701341,0.007600000000000051,1.0,0.008417669659009919
ALM,12,8,0.002005056370777575,0.0035986390901748726,0.9965541160465363,0.31275437890202507,0.007600000000000051,1.0,0.013395894431707078
ALM,12,9,0.002170721103680854,0.0035369187677442523,0.9966713032470336,0.3455145066663753,0.007600000000000051,1.0,0.013296420361729622
ALM,12,10,0.0024225202949501126,0.003907861233031791,0.9959364806826155,0.38613691984732335,0.007600000000000051,1.0,0.012826832526505072
ALM,12,11,0.001763292687800654,0.0030900425760157927,0.9974593023370419,0.2758811395911015,0.007600000000000051,1.0,0.012045238839733519
ALM,12,12,0.0016775531053802384,0.003258338713850215,0.997175012578921,0.260290011985661,0.007600000000000051,1.0,0.012516887538396415
ALM,12,13,0.002487906928179835,0.004321817802794925,0.9950299933520789,0.38469509710802785,0.007600000000000051,1.0,0.013137181003084475
ALM,12,14,0.0019616506249834054,0.0032915767464275934,0.9971170837078321,0.3063165712137272,0.02739999999999998,0.0,0.005862179531919809
ALM,12,15,0.0029604878136174698,0.004805653211993273,0.9938549005322664,0.4654741944381621,0.007600000000000051,1.0,0.01739632936738622
ALM,12,16,0.003974663373490076,0.0055516548461789165,0.9917989591229165,0.6642215855794785,0.018299999999999983,0.0,0.009128464750460585
ALM,12,17,0.0023636216173305987,0.0034955789103688238,0.9967486607838631,0.3793356637020673,0.026800000000000046,1.0,0.009465142667306692
ALM,12,18,0.0024297791788251816,0.003343260388322279,0.9970258390521355,0.3895500933334479,0.007600000000000051,1.0,0.00841960185033841
ALM,12,19,0.002278579871712552,0.003973382826963496,0.995799075443624,0.35378457759857623,0.007600000000000051,1.0,0.011132120080159402
ALM,14,0,0.0017289946019712382,0.0031051136158921754,0.9974344584503098,0.2713953407700419,0.02739999999999998,0.0,0.0005987663643022278
ALM,14,1,0.0020985642821068195,0.003338252147077855,0.9970347430303624,0.3250636091166284,0.02739999999999998,0.0,0.0005978398286561326
ALM,14,2,0.0017878523668050882,0.002719400792629062,0.9980322473725943,0.2873849489657953,0.018299999999999983,0.0,0.0046866446077994395
ALM,14,3,0.0017487004525842684,0.003113450913735803,0.9974206628843089,0.27504602447785287,0.0,0.0,0.012917730124054505
ALM,14,4,0.002394809387189784,0.004056493517610075,0.9956214971779568,0.3745417957904727,0.007600000000000051,1.0,0.012809250753888612
ALM,14,5,0.0028571540611105942,0.0041706470433456495,0.9953715994496033,0.458722185387662,0.0,0.0,2.1014590768642094e-06
ALM,14,6,0.001901985996011654,0.002932941425436548,0.9977110788049529,0.30075056733744876,0.007600000000000051,1.0,0.00841697548339393
ALM,14,7,0.0019406778940150805,0.003324253558443584,0.9970595598375648,0.30585267984652154,0.007600000000000051,1.0,0.012399194176253236
ALM,14,8,0.0016204114428135048,0.0028524515399829717,0.9978349864873478,0.25383687794734583,0.007600000000000051,1.0,0.008418082906117452
ALM,14,9,0.0018546052642547022,0.0030748854761713054,0.9974841661760636,0.2887189948927227,0.018299999999999983,0.0,0.004686636174330294
ALM,14,10,0.0015431789395756502,0.002399605274200535,0.9984678415630609,0.24497340930295852,0.018299999999999983,0.0,0.004686156931889562
ALM,14,11,0.0017685842094954077,0.0033227649041206227,0.9970621928008871,0.2768153038631302,0.007600000000000051,1.0,0.012671718156640588
ALM,14,12,0.0018158602743518532,0.003171636964266079,0.9973233535961737,0.2853633558848685,0.02739999999999998,0.0,0.0005984911897444212
ALM,14,13,0.001580841482016612,0.0030078188836689767,0.9975927154721588,0.24662630238818004,0.007600000000000051,1.0,0.012033434456613423
ALM,14,14,0.001814715615319277,0.003135484258044389,0.9973840266775224,0.2824459975776626,0.007600000000000051,1.0,0.012762803397051936
ALM,14,15,0.0017056258588171631,0.0026606944185532007,0.998116289934038,0.2700181844848687,0.007600000000000051,1.0,0.008417566827606082
ALM,14,16,0.0017761341878292291,0.0027447080674729745,0.9979954523743851,0.283353595054387,0.007600000000000051,1.0,0.008417736386003183
ALM,14,17,0.0017706667952354764,0.0033049049665223205,0.997093689487279,0.27563737125375437,0.007600000000000051,1.0,0.012803827174164506
ALM,14,18,0.0020720782194486994,0.0034116536221277566,0.9969029092946144,0.3270217073958459,0.007600000000000051,1.0,0.012683399283701657
ALM,14,19,0.0013805668572075532,0.0022439833119595777,0.9986601280138983,0.21881308089583665,0.018299999999999983,0.0,0.004686619858586871
ALM,16,0,0.0018127969798203266,0.0029523783279950646,0.997680640449653,0.283182504252732,0.018299999999999983,0.0,0.0046869606969525135
ALM,16,1,0.002017840644217212,0.003001301332534225,0.9976031367122361,0.315376718103658,0.007600000000000051,1.0,9.928885977472657e-05
